Date,Open,High,Low,Close,SMAVG (50),SMAVG (100),SMAVG (200)
2009-09-16,3.2271,3.2271,3.2271,3.2271,3.197,,
2009-09-17,3.0384,3.0384,3.0384,3.0384,3.193,,
2009-09-18,3.0498,3.0498,3.0498,3.0498,3.1917,,
2009-09-21,3.0667,3.0667,3.0667,3.0667,3.1914,,
2009-09-22,2.9734,2.9734,2.9734,2.9734,3.1889,,
2009-09-23,3.0624,3.0624,3.0624,3.0624,3.1881,,
2009-09-24,2.969,2.969,2.969,2.969,3.1828,,
2009-09-25,2.9466,2.9466,2.9466,2.9466,3.1771,,
2009-09-28,2.973,2.973,2.973,2.973,3.1731,,
2009-09-29,3.0225,3.0225,3.0225,3.0225,3.1706,,
2009-09-30,3.1239,3.1239,3.1239,3.1239,3.1702,,
2009-10-01,3.0586,3.0586,3.0586,3.0586,3.1665,,
2009-10-02,3.0595,3.0595,3.0595,3.0595,3.164,,
2009-10-06,3.0301,3.0301,3.0301,3.0301,3.1606,,
2009-10-07,3.1297,3.1297,3.1297,3.1297,3.1598,,
2009-10-08,3.0723,3.0723,3.0723,3.0723,3.1575,3.156,
2009-10-09,3.0854,3.0854,3.0854,3.0854,3.1536,3.1573,
2009-10-12,3.0746,3.0746,3.0746,3.0746,3.1514,3.1571,
2009-10-13,3.0921,3.0921,3.0921,3.0921,3.149,3.1576,
2009-10-14,3.1511,3.1511,3.1511,3.1511,3.149,3.1587,
2009-10-15,3.0979,3.0979,3.0979,3.0979,3.1467,3.1591,
2009-10-16,3.1124,3.1124,3.1124,3.1124,3.1449,3.16,
2009-10-19,3.1068,3.1068,3.1068,3.1068,3.1424,3.1599,
2009-10-20,3.1002,3.1002,3.1002,3.1002,3.14,3.1604,
2009-10-21,3.1596,3.1596,3.1596,3.1596,3.1381,3.1616,
2009-10-22,3.1022,3.1022,3.1022,3.1022,3.1342,3.1624,
2009-10-23,3.5781,3.5781,3.5781,3.5781,3.1417,3.1677,
2009-10-26,3.5983,3.5983,3.5983,3.5983,3.1497,3.1718,
2009-10-27,4.4956,4.4956,4.4956,4.4956,3.1754,3.1861,
2009-10-28,4.5747,4.5747,4.5747,4.5747,3.2038,3.2006,
2009-10-29,3.4246,3.4246,3.4246,3.4246,3.2077,3.2034,
2009-10-30,3.4616,3.4616,3.4616,3.4616,3.2137,3.2058,
2009-11-02,3.4237,3.4237,3.4237,3.4237,3.2186,3.2083,
2009-11-03,3.4733,3.4733,3.4733,3.4733,3.2249,3.2113,
2009-11-05,3.4431,3.4431,3.4431,3.4431,3.2296,3.2136,
2009-11-06,3.4679,3.4679,3.4679,3.4679,3.2341,3.2168,
2009-11-09,3.4981,3.4981,3.4981,3.4981,3.2403,3.2197,
2009-11-10,3.4906,3.4906,3.4906,3.4906,3.2469,3.2234,
2009-11-11,3.5721,3.5721,3.5721,3.5721,3.2533,3.2272,
2009-11-12,3.4436,3.4436,3.4436,3.4436,3.2564,3.2293,
2009-11-13,3.5171,3.5171,3.5171,3.5171,3.2597,3.2318,
2009-11-16,3.4989,3.4989,3.4989,3.4989,3.2664,3.2335,
2009-11-17,3.5119,3.5119,3.5119,3.5119,3.2737,3.2361,
2009-11-18,3.6139,3.6139,3.6139,3.6139,3.2823,3.2393,
2009-11-19,3.5454,3.5454,3.5454,3.5454,3.2888,3.2423,
2009-11-20,3.5349,3.5349,3.5349,3.5349,3.2944,3.2454,
2009-11-23,3.5416,3.5416,3.5416,3.5416,3.3012,3.248,
2009-11-24,3.5396,3.5396,3.5396,3.5396,3.3082,3.2516,
2009-11-25,3.5928,3.5928,3.5928,3.5928,3.3176,3.2562,
2009-11-26,3.5404,3.5404,3.5404,3.5404,3.3253,3.2603,
2009-11-27,3.5054,3.5054,3.5054,3.5054,3.3309,3.264,
2009-11-30,3.4281,3.4281,3.4281,3.4281,3.3387,3.2658,
2009-12-01,3.4954,3.4954,3.4954,3.4954,3.3476,3.2697,
2009-12-02,3.6294,3.6294,3.6294,3.6294,3.3589,3.2751,
2009-12-03,3.5682,3.5682,3.5682,3.5682,3.3708,3.2798,
2009-12-04,3.5711,3.5711,3.5711,3.5711,3.3809,3.2845,
2009-12-07,3.6027,3.6027,3.6027,3.6027,3.3936,3.2882,
2009-12-08,3.6014,3.6014,3.6014,3.6014,3.4067,3.2919,
2009-12-09,3.7348,3.7348,3.7348,3.7348,3.4219,3.2975,
2009-12-10,3.6748,3.6748,3.6748,3.6748,3.435,3.3028,
2009-12-11,3.6556,3.6556,3.6556,3.6556,3.4456,3.3079,
2009-12-14,3.6977,3.6977,3.6977,3.6977,3.4584,3.3124,
2009-12-15,3.7024,3.7024,3.7024,3.7024,3.4713,3.3176,
2009-12-16,3.7223,3.7223,3.7223,3.7223,3.4851,3.3228,
2009-12-17,3.5855,3.5855,3.5855,3.5855,3.4942,3.327,
2009-12-18,3.5942,3.5942,3.5942,3.5942,3.5047,3.3311,
2009-12-21,3.6502,3.6502,3.6502,3.6502,3.516,3.3348,
2009-12-22,3.8291,3.8291,3.8291,3.8291,3.531,3.3412,
2009-12-23,3.6302,3.6302,3.6302,3.6302,3.5418,3.3454,
2009-12-24,3.6657,3.6657,3.6657,3.6657,3.5521,3.3506,
2009-12-29,3.879,3.879,3.879,3.879,3.5677,3.3572,
2009-12-30,3.7695,3.7695,3.7695,3.7695,3.5809,3.3629,
2009-12-31,3.7403,3.7403,3.7403,3.7403,3.5935,3.368,
2010-01-04,3.6839,3.6839,3.6839,3.6839,3.6052,3.3726,
2010-01-05,3.6876,3.6876,3.6876,3.6876,3.6158,3.3769,
2010-01-06,3.7964,3.7964,3.7964,3.7964,3.6297,3.3819,
2010-01-07,3.7375,3.7375,3.7375,3.7375,3.6328,3.3873,
2010-01-08,3.7292,3.7292,3.7292,3.7292,3.6355,3.3926,
2010-01-11,3.7206,3.7206,3.7206,3.7206,3.62,3.3977,
2010-01-12,3.7693,3.7693,3.7693,3.7693,3.6039,3.4038,
2010-01-13,3.8539,3.8539,3.8539,3.8539,3.6124,3.4101,
2010-01-14,3.7768,3.7768,3.7768,3.7768,3.6187,3.4162,
2010-01-15,3.8105,3.8105,3.8105,3.8105,3.6265,3.4225,
2010-01-18,3.8052,3.8052,3.8052,3.8052,3.6331,3.429,
2010-01-19,3.8102,3.8102,3.8102,3.8102,3.6405,3.435,
2010-01-20,3.902,3.902,3.902,3.902,3.6491,3.4416,
2010-01-21,3.8545,3.8545,3.8545,3.8545,3.6563,3.4483,
2010-01-22,3.8255,3.8255,3.8255,3.8255,3.663,3.4549,
2010-01-25,3.8003,3.8003,3.8003,3.8003,3.6675,3.4604,
2010-01-27,3.8814,3.8814,3.8814,3.8814,3.6763,3.4664,
2010-01-28,3.7954,3.7954,3.7954,3.7954,3.6819,3.4708,
2010-01-29,3.8293,3.8293,3.8293,3.8293,3.6885,3.4775,
2010-02-01,3.7607,3.7607,3.7607,3.7607,3.6934,3.4836,
2010-02-02,3.8061,3.8061,3.8061,3.8061,3.6973,3.4898,
2010-02-03,3.7584,3.7584,3.7584,3.7584,3.7015,3.4952,
2010-02-04,3.6778,3.6778,3.6778,3.6778,3.7044,3.4994,
2010-02-05,3.6644,3.6644,3.6644,3.6644,3.7069,3.504,
2010-02-08,3.6344,3.6344,3.6344,3.6344,3.7088,3.5085,
2010-02-09,3.6546,3.6546,3.6546,3.6546,3.71,3.5138,
2010-02-10,3.774,3.774,3.774,3.774,3.7147,3.52,
2010-02-11,3.7023,3.7023,3.7023,3.7023,3.7186,3.5248,
2010-02-12,3.7308,3.7308,3.7308,3.7308,3.7246,3.5317,
2010-02-15,3.692,3.692,3.692,3.692,3.7286,3.5381,
2010-02-16,3.6917,3.6917,3.6917,3.6917,3.7298,3.5443,
2010-02-17,3.7753,3.7753,3.7753,3.7753,3.734,3.5524,
2010-02-18,3.7077,3.7077,3.7077,3.7077,3.7367,3.5588,
2010-02-19,3.7382,3.7382,3.7382,3.7382,3.7394,3.5665,
2010-02-22,3.7648,3.7648,3.7648,3.7648,3.7427,3.5747,
2010-02-23,3.7656,3.7656,3.7656,3.7656,3.7433,3.5826,
2010-02-24,3.89,3.89,3.89,3.89,3.7476,3.5913,
2010-02-25,3.7807,3.7807,3.7807,3.7807,3.7501,3.5979,
2010-02-26,3.7592,3.7592,3.7592,3.7592,3.7513,3.6049,
2010-03-01,3.7643,3.7643,3.7643,3.7643,3.7526,3.6119,
2010-03-02,3.7843,3.7843,3.7843,3.7843,3.7538,3.6195,
2010-03-03,3.9477,3.9477,3.9477,3.9477,3.7611,3.6276,
2010-03-04,3.8545,3.8545,3.8545,3.8545,3.7663,3.6355,3.3957
2010-03-05,3.836,3.836,3.836,3.836,3.77,3.643,3.4002
2010-03-08,3.8618,3.8618,3.8618,3.8618,3.7706,3.6508,3.4039
2010-03-09,3.8777,3.8777,3.8777,3.8777,3.7756,3.6587,3.4082
2010-03-10,3.976,3.976,3.976,3.976,3.7818,3.6669,3.4128
2010-03-11,3.9234,3.9234,3.9234,3.9234,3.7827,3.6752,3.4172
2010-03-12,4.0036,4.0036,4.0036,4.0036,3.7874,3.6841,3.4221
2010-03-15,4.0004,4.0004,4.0004,4.0004,3.7926,3.693,3.4265
2010-03-16,3.9352,3.9352,3.9352,3.9352,3.7976,3.7014,3.4309
2010-03-17,3.9892,3.9892,3.9892,3.9892,3.8036,3.7097,3.4357
2010-03-18,3.923,3.923,3.923,3.923,3.8061,3.7179,3.4401
2010-03-19,3.9115,3.9115,3.9115,3.9115,3.8096,3.7212,3.4445
2010-03-22,3.9141,3.9141,3.9141,3.9141,3.8133,3.7244,3.4481
2010-03-23,3.8854,3.8854,3.8854,3.8854,3.8166,3.7183,3.4522
2010-03-24,4.0078,4.0078,4.0078,4.0078,3.8214,3.7126,3.4566
2010-03-25,4.0018,4.0018,4.0018,4.0018,3.8244,3.7184,3.4609
2010-03-26,4.029,4.029,4.029,4.029,3.8294,3.7241,3.465
2010-03-29,3.9982,3.9982,3.9982,3.9982,3.8331,3.7298,3.469
2010-03-30,4.2783,4.2783,4.2783,4.2783,3.8426,3.7379,3.4746
2010-03-31,4.0784,4.0784,4.0784,4.0784,3.848,3.7442,3.4789
2010-04-01,4.0355,4.0355,4.0355,4.0355,3.8506,3.7499,3.4833
2010-04-06,4.0782,4.0782,4.0782,4.0782,3.8551,3.7557,3.4877
2010-04-07,4.3113,4.3113,4.3113,4.3113,3.8648,3.7639,3.4936
2010-04-08,4.1949,4.1949,4.1949,4.1949,3.8727,3.7701,3.4986
2010-04-09,4.1965,4.1965,4.1965,4.1965,3.879,3.7777,3.5035
2010-04-12,4.1615,4.1615,4.1615,4.1615,3.8863,3.7841,3.508
2010-04-13,4.1627,4.1627,4.1627,4.1627,3.893,3.7907,3.5121
2010-04-14,4.3352,4.3352,4.3352,4.3352,3.9045,3.799,3.5175
2010-04-15,4.2043,4.2043,4.2043,4.2043,3.9125,3.8049,3.5221
2010-04-16,4.1892,4.1892,4.1892,4.1892,3.9211,3.8113,3.5268
2010-04-19,4.1107,4.1107,4.1107,4.1107,3.9297,3.8171,3.5312
2010-04-20,4.119,4.119,4.119,4.119,3.9388,3.8228,3.5354
2010-04-21,4.287,4.287,4.287,4.287,3.9519,3.8303,3.541
2010-04-22,4.1832,4.1832,4.1832,4.1832,3.9625,3.8362,3.5462
2010-04-23,4.1973,4.1973,4.1973,4.1973,3.9709,3.8428,3.5515
2010-04-27,4.203,4.203,4.203,4.203,3.9809,3.8498,3.5569
2010-04-28,4.2898,4.2898,4.2898,4.2898,3.9921,3.8584,3.5621
2010-04-29,4.1691,4.1691,4.1691,4.1691,4.0017,3.8651,3.5674
2010-04-30,4.1725,4.1725,4.1725,4.1725,4.0113,3.8706,3.5728
2010-05-03,4.1798,4.1798,4.1798,4.1798,4.0194,3.8767,3.5783
2010-05-04,4.293,4.293,4.293,4.293,4.0311,3.8839,3.5842
2010-05-05,4.3814,4.3814,4.3814,4.3814,4.0439,3.8917,3.59
2010-05-06,4.2771,4.2771,4.2771,4.2771,4.0542,3.8984,3.5952
2010-05-07,4.2509,4.2509,4.2509,4.2509,4.0639,3.9036,3.6006
2010-05-10,4.2768,4.2768,4.2768,4.2768,4.0716,3.9096,3.6062
2010-05-11,4.3074,4.3074,4.3074,4.3074,4.0822,3.9161,3.612
2010-05-12,4.3441,4.3441,4.3441,4.3441,4.0939,3.9226,3.6175
2010-05-13,4.2142,4.2142,4.2142,4.2142,4.1029,3.9277,3.6227
2010-05-14,4.2329,4.2329,4.2329,4.2329,4.1118,3.9328,3.6278
2010-05-17,4.2479,4.2479,4.2479,4.2479,4.1178,3.9394,3.6332
2010-05-18,4.2264,4.2264,4.2264,4.2264,4.1253,3.9458,3.6384
2010-05-19,4.302,4.302,4.302,4.302,4.1346,3.9523,3.6435
2010-05-20,4.208,4.208,4.208,4.208,4.1415,3.9561,3.6486
2010-05-21,4.1885,4.1885,4.1885,4.1885,4.1477,3.9617,3.6535
2010-05-24,4.2212,4.2212,4.2212,4.2212,4.1526,3.9672,3.6589
2010-05-25,4.2181,4.2181,4.2181,4.2181,4.1585,3.9706,3.6639
2010-05-26,4.3163,4.3163,4.3163,4.3163,4.1648,3.9761,3.6695
2010-05-27,4.1974,4.1974,4.1974,4.1974,4.1687,3.9806,3.6743
2010-05-28,4.2403,4.2403,4.2403,4.2403,4.1748,3.9862,3.6794
2010-05-31,4.1903,4.1903,4.1903,4.1903,4.1788,3.9912,3.6841
2010-06-01,4.2157,4.2157,4.2157,4.2157,4.1847,3.9954,3.6887
2010-06-02,4.3242,4.3242,4.3242,4.3242,4.193,4.0013,3.6943
2010-06-03,4.2549,4.2549,4.2549,4.2549,4.1998,4.0065,3.6996
2010-06-04,4.2861,4.2861,4.2861,4.2861,4.2078,4.0122,3.7049
2010-06-07,4.2444,4.2444,4.2444,4.2444,4.2125,4.017,3.7104
2010-06-08,4.2501,4.2501,4.2501,4.2501,4.2175,4.0209,3.7155
2010-06-09,4.4798,4.4798,4.4798,4.4798,4.2265,4.0279,3.7221
2010-06-10,4.352,4.352,4.352,4.352,4.2336,4.0334,3.7279
2010-06-11,4.3813,4.3813,4.3813,4.3813,4.2356,4.0391,3.7341
2010-06-15,4.3482,4.3482,4.3482,4.3482,4.241,4.0445,3.7398
2010-06-16,4.4069,4.4069,4.4069,4.4069,4.2485,4.0496,3.7456
2010-06-17,4.3625,4.3625,4.3625,4.3625,4.2541,4.0546,3.7515
2010-06-18,4.3151,4.3151,4.3151,4.3151,4.2542,4.0595,3.7572
2010-06-21,4.3579,4.3579,4.3579,4.3579,4.2575,4.0651,3.7628
2010-06-22,4.3792,4.3792,4.3792,4.3792,4.2611,4.0701,3.7682
2010-06-23,4.4373,4.4373,4.4373,4.4373,4.2667,4.0765,3.7736
2010-06-24,4.3298,4.3298,4.3298,4.3298,4.27,4.0815,3.7795
2010-06-25,4.339,4.339,4.339,4.339,4.2701,4.0873,3.7854
2010-06-28,4.3257,4.3257,4.3257,4.3257,4.2725,4.0925,3.7911
2010-06-29,4.3275,4.3275,4.3275,4.3275,4.2753,4.0982,3.7967
2010-06-30,4.4123,4.4123,4.4123,4.4123,4.2813,4.1055,3.8025
2010-07-01,4.3144,4.3144,4.3144,4.3144,4.2852,4.112,3.808
2010-07-02,4.332,4.332,4.332,4.332,4.2861,4.119,3.8137
2010-07-05,4.3305,4.3305,4.3305,4.3305,4.2891,4.1258,3.8198
2010-07-06,4.3325,4.3325,4.3325,4.3325,4.2918,4.1313,3.8257
2010-07-07,4.4123,4.4123,4.4123,4.4123,4.2959,4.1384,3.8316
2010-07-08,4.3486,4.3486,4.3486,4.3486,4.2971,4.1446,3.8381
2010-07-09,4.3902,4.3902,4.3902,4.3902,4.3015,4.1516,3.8448
2010-07-12,4.3496,4.3496,4.3496,4.3496,4.3051,4.1582,3.8513
2010-07-13,4.3444,4.3444,4.3444,4.3444,4.3084,4.1639,3.8581
2010-07-14,4.4285,4.4285,4.4285,4.4285,4.3111,4.1711,3.8649
2010-07-15,4.3347,4.3347,4.3347,4.3347,4.3101,4.177,3.8718
2010-07-16,4.3331,4.3331,4.3331,4.3331,4.3113,4.1827,3.8787
2010-07-19,4.3133,4.3133,4.3133,4.3133,4.3125,4.1882,3.8854
2010-07-20,4.3566,4.3566,4.3566,4.3566,4.3141,4.1929,3.8921
2010-07-21,4.8063,4.8063,4.8063,4.8063,4.3241,4.2031,3.9005
2010-07-22,4.6813,4.6813,4.6813,4.6813,4.3308,4.2123,3.9086
2010-07-23,4.6967,4.6967,4.6967,4.6967,4.3405,4.2217,3.9168
2010-07-26,4.7607,4.7607,4.7607,4.7607,4.351,4.2314,3.9254
2010-07-27,4.627,4.627,4.627,4.627,4.3586,4.2382,3.9329
2010-07-28,4.972,4.972,4.972,4.972,4.3735,4.2494,3.9424
2010-07-29,4.6764,4.6764,4.6764,4.6764,4.381,4.2578,3.9504
2010-07-30,4.6886,4.6886,4.6886,4.6886,4.3906,4.2661,3.9585
2010-08-03,4.6673,4.6673,4.6673,4.6673,4.4002,4.274,3.9663
2010-08-04,4.7509,4.7509,4.7509,4.7509,4.4108,4.2817,3.9743
2010-08-05,4.6631,4.6631,4.6631,4.6631,4.4197,4.2891,3.9822
2010-08-06,4.671,4.671,4.671,4.671,4.4268,4.2958,3.99
2010-08-09,4.6359,4.6359,4.6359,4.6359,4.4356,4.3021,3.9976
2010-08-10,4.6581,4.6581,4.6581,4.6581,4.4439,4.3094,4.0054
2010-08-11,4.732,4.732,4.732,4.732,4.4548,4.3168,4.0132
2010-08-12,4.5741,4.5741,4.5741,4.5741,4.4619,4.3233,4.0206
2010-08-13,4.5817,4.5817,4.5817,4.5817,4.4671,4.33,4.0256
2010-08-16,4.572,4.572,4.572,4.572,4.4734,4.3366,4.0305
2010-08-17,4.5577,4.5577,4.5577,4.5577,4.4788,4.3433,4.0308
2010-08-18,4.6828,4.6828,4.6828,4.6828,4.4876,4.3501,4.0313
2010-08-19,4.5132,4.5132,4.5132,4.5132,4.4929,4.3552,4.0368
2010-08-20,4.4714,4.4714,4.4714,4.4714,4.4927,4.3596,4.0418
2010-08-23,4.4929,4.4929,4.4929,4.4929,4.4955,4.3646,4.0472
2010-08-24,4.4836,4.4836,4.4836,4.4836,4.4976,4.3666,4.0522
2010-08-25,4.5272,4.5272,4.5272,4.5272,4.5012,4.3711,4.0577
2010-08-30,4.4333,4.4333,4.4333,4.4333,4.5017,4.3751,4.0625
2010-08-31,4.3641,4.3641,4.3641,4.3641,4.5017,4.3779,4.0668
2010-09-01,4.446,4.446,4.446,4.446,4.5043,4.3793,4.0716
2010-09-02,4.4599,4.4599,4.4599,4.4599,4.5064,4.3819,4.076
2010-09-03,4.4601,4.4601,4.4601,4.4601,4.508,4.3846,4.0811
2010-09-06,4.5263,4.5263,4.5263,4.5263,4.5098,4.3882,4.0862
2010-09-07,4.544,4.544,4.544,4.544,4.5141,4.392,4.0914
2010-09-08,4.6277,4.6277,4.6277,4.6277,4.5198,4.3949,4.097
2010-09-09,4.5409,4.5409,4.5409,4.5409,4.5241,4.3983,4.1016
2010-09-10,4.6633,4.6633,4.6633,4.6633,4.5308,4.4031,4.1072
2010-09-13,4.6846,4.6846,4.6846,4.6846,4.5363,4.4088,4.1129
2010-09-14,4.7074,4.7074,4.7074,4.7074,4.5442,4.4147,4.1188
2010-09-15,4.8148,4.8148,4.8148,4.8148,4.5538,4.42,4.1251
2010-09-16,4.7564,4.7564,4.7564,4.7564,4.5623,4.4257,4.131
2010-09-17,4.853,4.853,4.853,4.853,4.5727,4.4322,4.1375
2010-09-20,4.7778,4.7778,4.7778,4.7778,4.58,4.438,4.1439
2010-09-21,4.9115,4.9115,4.9115,4.9115,4.5913,4.4442,4.1513
2010-09-22,4.899,4.899,4.899,4.899,4.6015,4.4515,4.1583
2010-09-23,4.8729,4.8729,4.8729,4.8729,4.6119,4.4585,4.1645
2010-09-24,4.982,4.982,4.982,4.982,4.6247,4.4665,4.1716
2010-09-27,4.8321,4.8321,4.8321,4.8321,4.6328,4.4719,4.1779
2010-09-28,4.8768,4.8768,4.8768,4.8768,4.6436,4.4769,4.1843
2010-09-29,4.8414,4.8414,4.8414,4.8414,4.6538,4.4825,4.1905
2010-09-30,4.8776,4.8776,4.8776,4.8776,4.6651,4.4888,4.1962
2010-10-01,5.0327,5.0327,5.0327,5.0327,4.6786,4.4964,4.203
2010-10-05,4.8821,4.8821,4.8821,4.8821,4.6801,4.5021,4.2091
2010-10-06,4.7653,4.7653,4.7653,4.7653,4.6818,4.5063,4.2145
2010-10-07,4.4127,4.4127,4.4127,4.4127,4.6761,4.5083,4.218
2010-10-08,4.5407,4.5407,4.5407,4.5407,4.6717,4.5114,4.2221
2010-10-11,4.4245,4.4245,4.4245,4.4245,4.6677,4.5131,4.2263
2010-10-12,4.422,4.422,4.422,4.422,4.6567,4.5151,4.2304
2010-10-13,4.4043,4.4043,4.4043,4.4043,4.6512,4.5161,4.2342
2010-10-14,4.373,4.373,4.373,4.373,4.6449,4.5178,4.2369
2010-10-15,4.4541,4.4541,4.4541,4.4541,4.6406,4.5204,4.241
2010-10-18,4.3843,4.3843,4.3843,4.3843,4.6333,4.5221,4.2446
2010-10-19,4.3652,4.3652,4.3652,4.3652,4.6273,4.5235,4.2471
2010-10-20,4.3579,4.3579,4.3579,4.3579,4.6211,4.5239,4.25
2010-10-21,4.3648,4.3648,4.3648,4.3648,4.6157,4.5256,4.2531
2010-10-22,4.7129,4.7129,4.7129,4.7129,4.6168,4.5303,4.2583
2010-10-25,4.6791,4.6791,4.6791,4.6791,4.6157,4.5352,4.2632
2010-10-26,4.6988,4.6988,4.6988,4.6988,4.6182,4.5401,4.2677
2010-10-27,4.7014,4.7014,4.7014,4.7014,4.6206,4.5438,4.2726
2010-10-28,4.7175,4.7175,4.7175,4.7175,4.6235,4.5485,4.2775
2010-10-29,4.7817,4.7817,4.7817,4.7817,4.628,4.5534,4.2828
2010-11-01,4.6691,4.6691,4.6691,4.6691,4.6277,4.5577,4.2873
2010-11-02,4.6434,4.6434,4.6434,4.6434,4.6303,4.5616,4.2913
2010-11-03,4.7315,4.7315,4.7315,4.7315,4.6355,4.5641,4.296
2010-11-04,4.7446,4.7446,4.7446,4.7446,4.6405,4.568,4.3007
2010-11-05,5.0452,5.0452,5.0452,5.0452,4.6518,4.5747,4.3069
2010-11-08,4.9281,4.9281,4.9281,4.9281,4.6598,4.5805,4.3125
